StartTime: 2021-11-13 15:29:38.220
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)
0x50	 15:29:39.165	-0.2324	-0.9907	0.0361	-8.1177	-27.2827	13.5498	-87.4622	12.3376	2.4390	38.99
0x50	 15:29:39.175	-0.2104	-0.9956	0.0313	-8.1177	-27.2827	13.5498	-87.4896	12.4695	2.7246	38.99
0x50	 15:29:39.185	-0.2104	-0.9956	0.0313	-7.5684	-25.9399	13.7329	-87.5116	12.5848	2.9938	38.98
0x50	 15:29:39.196	-0.2305	-0.9766	0.0347	-7.5684	-25.9399	13.7329	-87.5336	12.7057	3.2684	38.98
0x50	 15:29:39.206	-0.2305	-0.9766	0.0347	-8.4229	-24.1089	14.3433	-87.5665	12.8430	3.5211	38.99
0x50	 15:29:39.215	-0.2378	-0.9683	0.0249	-8.4229	-24.1089	14.3433	-87.5995	12.9803	3.7738	38.99
0x50	 15:29:39.229	-0.2378	-0.9683	0.0249	-10.3760	-24.5361	15.1978	-87.6544	13.1287	4.0320	38.98
0x50	 15:29:39.235	-0.2471	-0.9790	0.0264	-10.3760	-24.5361	15.1978	-87.7094	13.2715	4.2902	38.98
0x50	 15:29:39.245	-0.2471	-0.9790	0.0264	-10.6201	-26.0620	15.9912	-87.7588	13.4308	4.5648	38.99
0x50	 15:29:39.256	-0.2422	-0.9731	0.0303	-10.6201	-26.0620	15.9912	-87.8082	13.5846	4.8395	38.99
0x50	 15:29:39.264	-0.2422	-0.9731	0.0303	-10.3149	-25.5737	16.6016	-87.8522	13.7439	5.1086	38.99
0x50	 15:29:39.275	-0.2407	-0.9766	0.0273	-10.3149	-25.5737	16.6016	-87.8906	13.9032	5.3778	38.99
0x50	 15:29:39.285	-0.2407	-0.9766	0.0273	-10.6201	-21.8506	16.6626	-87.9510	14.0570	5.6085	38.97
0x50	 15:29:39.295	-0.2505	-0.9697	0.0303	-10.6201	-21.8506	16.6626	-88.0005	14.2108	5.8392	38.97
0x50	 15:29:39.305	-0.2505	-0.9697	0.0303	-11.4746	-17.7612	16.1743	-88.0719	14.3701	6.0260	38.98
0x50	 15:29:39.315	-0.2612	-0.9692	0.0273	-11.4746	-17.7612	16.1743	-88.1433	14.5239	6.2183	38.98
0x50	 15:29:39.325	-0.2612	-0.9692	0.0273	-11.4136	-16.4795	16.0522	-88.2147	14.6832	6.3940	38.98
0x50	 15:29:39.352	-0.2754	-0.9604	0.0215	-11.4136	-16.4795	16.0522	-88.2806	14.8425	6.5698	38.98
0x50	 15:29:39.352	-0.2754	-0.9604	0.0215	-11.4136	-17.8833	17.2119	-88.3521	15.0183	6.7566	39.00
0x50	 15:29:39.354	-0.2876	-0.9688	0.0200	-11.4136	-17.8833	17.2119	-88.4180	15.1941	6.9489	39.00
0x50	 15:29:39.364	-0.2876	-0.9688	0.0200	-11.5967	-19.4702	19.7144	-88.4839	15.3973	7.1576	38.99
0x50	 15:29:39.374	-0.2856	-0.9731	0.0186	-11.5967	-19.4702	19.7144	-88.5498	15.5951	7.3608	38.99
0x50	 15:29:39.385	-0.2856	-0.9731	0.0186	-11.5967	-18.7378	20.8130	-88.6157	15.8038	7.5641	38.99
0x50	 15:29:39.395	-0.2896	-0.9697	0.0190	-11.5967	-18.7378	20.8130	-88.6761	16.0126	7.7618	38.99
0x50	 15:29:39.405	-0.2896	-0.9697	0.0190	-11.9629	-17.8833	20.6299	-88.7476	16.2213	7.9541	38.99
0x50	 15:29:39.415	-0.2935	-0.9565	0.0200	-11.9629	-17.8833	20.6299	-88.8135	16.4246	8.1464	38.99
0x50	 15:29:39.425	-0.2935	-0.9565	0.0200	-13.1836	-15.2588	21.4233	-88.8959	16.6388	8.3057	38.98
0x50	 15:29:39.435	-0.3042	-0.9487	0.0205	-13.1836	-15.2588	21.4233	-88.9783	16.8530	8.4705	38.98
0x50	 15:29:39.444	-0.3042	-0.9487	0.0205	-13.4277	-14.8926	22.4609	-89.0662	17.0782	8.6298	38.98
0x50	 15:29:39.454	-0.3115	-0.9351	0.0371	-13.4277	-14.8926	22.4609	-89.1486	17.3090	8.7891	38.98
0x50	 15:29:39.464	-0.3115	-0.9351	0.0371	-13.6108	-14.0381	23.1934	-89.2255	17.5452	8.9429	38.99
0x50	 15:29:39.474	-0.3364	-0.9507	0.0469	-13.6108	-14.0381	23.1934	-89.2969	17.7814	9.0912	38.99
0x50	 15:29:39.485	-0.3364	-0.9507	0.0469	-14.1602	-16.1133	24.3530	-89.3683	18.0396	9.2615	38.99
0x50	 15:29:39.494	-0.3584	-0.9492	0.0366	-14.1602	-16.1133	24.3530	-89.4342	18.2922	9.4373	38.99
0x50	 15:29:39.504	-0.3584	-0.9492	0.0366	-14.4653	-19.8364	25.9399	-89.4946	18.5724	9.6460	38.98
0x50	 15:29:39.514	-0.3540	-0.9517	0.0146	-14.4653	-19.8364	25.9399	-89.5496	18.8470	9.8602	38.98
0x50	 15:29:39.524	-0.3540	-0.9517	0.0146	-15.7471	-23.1323	27.4048	-89.6265	19.1327	10.1074	38.99
0x50	 15:29:39.534	-0.3340	-0.9443	0.0059	-15.7471	-23.1323	27.4048	-89.6979	19.4128	10.3546	38.99
0x50	 15:29:39.555	-0.3340	-0.9443	0.0059	-16.2354	-18.5547	28.5034	-89.7913	19.6985	10.5524	39.00
0x50	 15:29:39.555	-0.3345	-0.9463	0.0083	-16.2354	-18.5547	28.5034	-89.8846	19.9786	10.7501	39.00
0x50	 15:29:39.564	-0.3345	-0.9463	0.0083	-15.4419	-13.6719	29.6631	-89.9835	20.2643	10.8929	38.99
0x50	 15:29:39.574	-0.3921	-0.9517	0.0156	-15.4419	-13.6719	29.6631	-90.0824	20.5499	11.0413	38.99
0x50	 15:29:39.584	-0.3921	-0.9517	0.0156	-13.6108	-16.4795	31.5552	-90.1428	20.8795	11.2170	38.99
0x50	 15:29:39.594	-0.3926	-0.9717	0.0127	-13.6108	-16.4795	31.5552	-90.2087	21.2091	11.3928	38.99
0x50	 15:29:39.604	-0.3926	-0.9717	0.0127	-12.0850	-24.6582	32.7148	-90.2197	21.5442	11.6565	38.99
0x50	 15:29:39.614	-0.3750	-0.9604	0.0098	-12.0850	-24.6582	32.7148	-90.2362	21.8738	11.9202	38.99
0x50	 15:29:39.624	-0.3750	-0.9604	0.0098	-10.3149	-24.6582	34.1797	-90.2307	22.2034	12.1838	38.98
0x50	 15:29:39.633	-0.3672	-0.9336	0.0000	-10.3149	-24.6582	34.1797	-90.2252	22.5385	12.4475	38.98
0x50	 15:29:39.643	-0.3672	-0.9336	0.0000	-10.0098	-19.9585	35.8276	-90.2417	22.8790	12.6617	38.98
0x50	 15:29:39.654	-0.4097	-0.9316	0.0088	-10.0098	-19.9585	35.8276	-90.2582	23.2196	12.8760	38.98
0x50	 15:29:39.664	-0.4097	-0.9316	0.0088	-10.5591	-17.0898	37.9028	-90.2802	23.6041	13.0627	38.99
0x50	 15:29:39.674	-0.4341	-0.9238	0.0146	-10.5591	-17.0898	37.9028	-90.3076	23.9832	13.2440	38.99
0x50	 15:29:39.683	-0.4341	-0.9238	0.0146	-11.9019	-25.5737	39.0625	-90.2966	24.3787	13.5242	38.98
0x50	 15:29:39.694	-0.4390	-0.9170	0.0068	-11.9019	-25.5737	39.0625	-90.2911	24.7742	13.8043	38.98
0x50	 15:29:39.704	-0.4390	-0.9170	0.0068	-15.5029	-28.5034	40.6494	-90.3076	25.1862	14.1119	38.98
0x50	 15:29:39.714	-0.4595	-0.9238	-0.0073	-15.5029	-28.5034	40.6494	-90.3241	25.5981	14.4250	38.98
0x50	 15:29:39.724	-0.4595	-0.9238	-0.0073	-14.8315	-30.2734	42.0532	-90.3296	26.0211	14.7601	38.99
0x50	 15:29:39.732	-0.4614	-0.9097	-0.0200	-14.8315	-30.2734	42.0532	-90.3296	26.4441	15.0952	38.99
0x50	 15:29:39.742	-0.4614	-0.9097	-0.0200	-13.6108	-26.6724	43.6401	-90.3461	26.8835	15.3864	38.98
0x50	 15:29:39.761	-0.4683	-0.9014	-0.0151	-13.6108	-26.6724	43.6401	-90.3571	27.3175	15.6830	38.98
0x50	 15:29:39.762	-0.4683	-0.9014	-0.0151	-14.5874	-23.1323	47.2412	-90.3900	27.7899	15.9412	39.00
0x50	 15:29:39.772	-0.5142	-0.8862	-0.0151	-14.5874	-23.1323	47.2412	-90.4230	28.2513	16.1993	39.00
0x50	 15:29:39.782	-0.5142	-0.8862	-0.0151	-16.3574	-19.8975	52.7954	-90.4834	28.7952	16.4191	38.98
0x50	 15:29:39.792	-0.5542	-0.8530	-0.0093	-16.3574	-19.8975	52.7954	-90.5438	29.3335	16.6443	38.98
0x50	 15:29:39.802	-0.5542	-0.8530	-0.0093	-14.5874	-21.9727	56.5796	-90.5713	29.9323	16.8915	38.99
0x50	 15:29:39.813	-0.5518	-0.8271	-0.0049	-14.5874	-21.9727	56.5796	-90.5933	30.5255	17.1387	38.99
0x50	 15:29:39.823	-0.5518	-0.8271	-0.0049	-13.3667	-19.7144	60.6079	-90.6152	31.1572	17.3584	38.98
0x50	 15:29:39.832	-0.5415	-0.8159	-0.0322	-13.3667	-19.7144	60.6079	-90.6262	31.7889	17.5781	38.98
0x50	 15:29:39.842	-0.5415	-0.8159	-0.0322	-11.2305	-12.6343	61.6455	-90.6812	32.4152	17.7209	38.98
0x50	 15:29:39.852	-0.6025	-0.7725	-0.0034	-11.2305	-12.6343	61.6455	-90.7361	33.0414	17.8638	38.98
0x50	 15:29:39.862	-0.6025	-0.7725	-0.0034	-6.7139	-3.4180	65.2466	-90.7800	33.7335	17.8912	38.99
0x50	 15:29:39.872	-0.6494	-0.7300	0.0366	-6.7139	-3.4180	65.2466	-90.8240	34.4257	17.9242	38.99
0x50	 15:29:39.882	-0.6494	-0.7300	0.0366	-2.3804	-1.6479	69.1528	-90.8075	35.1782	17.9297	38.98
0x50	 15:29:39.892	-0.6592	-0.7173	0.0371	-2.3804	-1.6479	69.1528	-90.7855	35.9308	17.9407	38.98
0x50	 15:29:39.902	-0.6592	-0.7173	0.0371	0.4272	-7.3242	72.2046	-90.7031	36.7108	18.0176	38.98
0x50	 15:29:39.912	-0.6187	-0.6924	0.0200	0.4272	-7.3242	72.2046	-90.6152	37.4854	18.1000	38.98
0x50	 15:29:39.922	-0.6187	-0.6924	0.0200	0.9766	-9.5825	73.9746	-90.5109	38.2599	18.2098	38.99
0x50	 15:29:39.932	-0.6372	-0.7393	-0.0005	0.9766	-9.5825	73.9746	-90.4120	39.0289	18.3197	38.99
0x50	 15:29:39.941	-0.6372	-0.7393	-0.0005	2.0752	-5.9814	74.5850	-90.3461	39.7870	18.3911	38.99
0x50	 15:29:39.967	-0.6338	-0.7231	-0.0049	2.0752	-5.9814	74.5850	-90.2747	40.5341	18.4625	38.99
0x50	 15:29:39.967	-0.6338	-0.7231	-0.0049	5.4932	-3.6011	77.2705	-90.1923	41.3086	18.5065	38.99
0x50	 15:29:39.971	-0.6572	-0.7202	-0.0054	5.4932	-3.6011	77.2705	-90.1154	42.0721	18.5504	38.99
0x50	 15:29:39.982	-0.6572	-0.7202	-0.0054	4.2725	0.7935	78.4302	-90.0824	42.8522	18.5394	38.99
0x50	 15:29:39.992	-0.6914	-0.7290	-0.0049	4.2725	0.7935	78.4302	-90.0494	43.6212	18.5229	38.99
0x50	 15:29:40.002	-0.6914	-0.7290	-0.0049	5.1270	1.4648	76.4771	-90.0165	44.3793	18.5065	38.99
0x50	 15:29:40.012	-0.6802	-0.7314	-0.0337	5.1270	1.4648	76.4771	-89.9835	45.1263	18.4845	38.99
0x50	 15:29:40.021	-0.6802	-0.7314	-0.0337	6.1646	-0.4883	71.6553	-89.9451	45.8130	18.4900	38.99
0x50	 15:29:40.031	-0.6265	-0.7300	-0.0542	6.1646	-0.4883	71.6553	-89.9066	46.4941	18.5010	38.99
0x50	 15:29:40.041	-0.6265	-0.7300	-0.0542	7.9346	2.7466	63.0493	-89.9011	47.0599	18.4625	38.99
0x50	 15:29:40.051	-0.6558	-0.7148	-0.0327	7.9346	2.7466	63.0493	-89.8901	47.6202	18.4186	38.99
0x50	 15:29:40.061	-0.6558	-0.7148	-0.0327	5.9204	7.2632	57.4951	-89.9396	48.1366	18.3142	39.00
0x50	 15:29:40.071	-0.6558	-0.7148	-0.0327	5.9204	7.2632	57.4951	-89.9890	48.6530	18.2098	39.00
0x50	 15:29:40.081	-0.7339	-0.7217	0.0103	5.9204	7.2632	57.4951	-90.0330	49.1583	18.1000	39.00
0x50	 15:29:40.091	-0.7339	-0.7217	0.0103	4.6387	9.8877	54.1382	-90.0934	49.6582	17.9462	38.99
0x50	 15:29:40.101	-0.7388	-0.6929	0.0161	4.6387	9.8877	54.1382	-90.1538	50.1526	17.7924	38.99
0x50	 15:29:40.111	-0.7388	-0.6929	0.0161	4.3335	10.3149	48.6450	-90.2197	50.5975	17.6276	38.99
0x50	 15:29:40.121	-0.7744	-0.7036	0.0405	4.3335	10.3149	48.6450	-90.2911	51.0425	17.4628	38.99
0x50	 15:29:40.131	-0.7744	-0.7036	0.0405	8.1787	9.7046	44.2505	-90.2966	51.4490	17.3035	38.99
0x50	 15:29:40.141	-0.7510	-0.6997	0.0254	8.1787	9.7046	44.2505	-90.3021	51.8500	17.1442	38.99
0x50	 15:29:40.151	-0.7510	-0.6997	0.0254	14.7705	11.6577	38.5132	-90.2802	52.1796	16.9519	38.99
0x50	 15:29:40.171	-0.7036	-0.6421	-0.0273	14.7705	11.6577	38.5132	-90.2637	52.5092	16.7596	38.99
0x50	 15:29:40.171	-0.7036	-0.6421	-0.0273	11.1694	16.2964	34.5459	-90.3845	52.8003	16.4905	38.98
0x50	 15:29:40.181	-0.7422	-0.6304	-0.0151	11.1694	16.2964	34.5459	-90.5109	53.0914	16.2158	38.98
0x50	 15:29:40.191	-0.7422	-0.6304	-0.0151	2.7466	16.0522	30.5176	-90.7086	53.3551	15.9467	38.99
0x50	 15:29:40.201	-0.8013	-0.6323	-0.0054	2.7466	16.0522	30.5176	-90.9064	53.6188	15.6665	38.99
0x50	 15:29:40.211	-0.8013	-0.6323	-0.0054	-1.0376	8.7280	26.3062	-91.0327	53.8605	15.5127	38.98
0x50	 15:29:40.221	-0.7588	-0.6157	-0.0049	-1.0376	8.7280	26.3062	-91.1646	54.0967	15.3589	38.98
