StartTime: 2021-11-11 13:47:11.168
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)
0x50	 13:47:11.960	-0.0264	-1.0044	-0.0103	-0.3662	-0.5493	0.0000	-90.6207	1.6974	0.8514	34.80
0x50	 13:47:11.970	-0.0264	-1.0044	-0.0103	-0.4272	-0.5493	0.0000	-90.6262	1.6919	0.8569	34.80
0x50	 13:47:11.980	-0.0278	-1.0029	-0.0112	-0.4272	-0.5493	0.0000	-90.6262	1.6919	0.8624	34.80
0x50	 13:47:11.990	-0.0278	-1.0029	-0.0112	-0.5493	-0.3662	0.2441	-90.6317	1.6919	0.8679	34.81
0x50	 13:47:12.000	-0.0313	-1.0034	-0.0098	-0.5493	-0.3662	0.2441	-90.6372	1.6974	0.8679	34.81
0x50	 13:47:12.010	-0.0313	-1.0034	-0.0098	-0.4272	-0.3052	0.0000	-90.6427	1.6974	0.8734	34.80
0x50	 13:47:12.020	-0.0332	-1.0059	-0.0078	-0.4272	-0.3052	0.0000	-90.6482	1.6974	0.8789	34.80
0x50	 13:47:12.055	-0.0332	-1.0059	-0.0078	-0.3052	-0.4272	0.0000	-90.6482	1.6974	0.8789	34.81
0x50	 13:47:12.056	-0.0313	-1.0068	-0.0078	-0.3052	-0.4272	0.0000	-90.6482	1.7029	0.8844	34.81
0x50	 13:47:12.056	-0.0313	-1.0068	-0.0078	-0.2441	-0.4883	0.0000	-90.6482	1.7029	0.8899	34.80
0x50	 13:47:12.060	-0.0283	-1.0073	-0.0093	-0.2441	-0.4883	0.0000	-90.6482	1.7029	0.8954	34.80
0x50	 13:47:12.070	-0.0283	-1.0073	-0.0093	-0.3662	0.0000	0.0000	-90.6482	1.7029	0.8954	34.79
0x50	 13:47:12.080	-0.0283	-1.0073	-0.0063	-0.3662	0.0000	0.0000	-90.6537	1.7029	0.8954	34.79
0x50	 13:47:12.090	-0.0283	-1.0073	-0.0063	-0.3662	-0.4272	-0.2441	-90.6537	1.6974	0.9009	34.82
0x50	 13:47:12.140	-0.0264	-1.0024	-0.0083	-0.3662	-0.4272	-0.2441	-90.6537	1.6919	0.9009	34.82
0x50	 13:47:12.140	-0.0264	-1.0024	-0.0083	-0.3662	-0.5493	0.0000	-90.6537	1.6919	0.9064	34.82
0x50	 13:47:12.140	-0.0313	-1.0010	-0.0107	-0.3662	-0.5493	0.0000	-90.6592	1.6919	0.9119	34.80
0x50	 13:47:12.140	-0.0347	-1.0059	-0.0122	-0.3052	-0.9155	-0.1831	-90.6592	1.6919	0.9229	34.80
0x50	 13:47:12.140	-0.0347	-1.0059	-0.0122	0.0000	-0.7324	-0.3052	-90.6592	1.6919	0.9283	34.80
0x50	 13:47:12.150	-0.0361	-1.0112	-0.0127	0.0000	-0.7324	-0.3052	-90.6592	1.6864	0.9393	34.80
