StartTime: 2022-05-03 22:49:51.270
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)
0x50	 22:49:52.696	0.0303	-1.0068	-0.0176	-0.6104	11.6577	-0.4272	-90.1648	-0.3735	-9.8712	36.94
0x50	 22:49:52.707	0.0303	-1.0068	-0.0176	-0.6104	11.6577	-0.4272	-90.1813	-0.3900	-9.9866	36.94
0x50	 22:49:52.716	0.0215	-1.0088	-0.0054	0.0000	13.6719	0.0000	-90.1813	-0.4010	-10.1239	36.97
0x50	 22:49:52.727	0.0215	-1.0088	-0.0054	0.0000	13.6719	0.0000	-90.1813	-0.4120	-10.2612	36.97
0x50	 22:49:52.762	0.0093	-1.0103	0.0034	0.8545	13.1226	0.2441	-90.1703	-0.4065	-10.3931	36.96
0x50	 22:49:52.762	0.0093	-1.0103	0.0034	0.8545	13.1226	0.2441	-90.1538	-0.4065	-10.5249	36.96
0x50	 22:49:52.762	0.0103	-1.0103	0.0024	1.4648	11.5967	0.1831	-90.1373	-0.4065	-10.6403	36.96
0x50	 22:49:52.767	0.0103	-1.0103	0.0024	1.4648	11.5967	0.1831	-90.1208	-0.4065	-10.7556	36.96
0x50	 22:49:52.777	0.0190	-1.0132	-0.0010	1.8311	12.6953	-0.3052	-90.0989	-0.4175	-10.8820	36.95
0x50	 22:49:52.787	0.0190	-1.0132	-0.0010	1.8311	12.6953	-0.3052	-90.0769	-0.4285	-11.0083	36.95
0x50	 22:49:52.797	0.0210	-1.0068	-0.0029	2.2583	12.2681	-0.7935	-90.0549	-0.4449	-11.1346	36.97
0x50	 22:49:52.807	0.0210	-1.0068	-0.0029	2.2583	12.2681	-0.7935	-90.0330	-0.4614	-11.2555	36.97
0x50	 22:49:52.817	0.0410	-1.0044	-0.0049	2.1973	11.1084	-1.5869	-90.0165	-0.4944	-11.3654	36.96
0x50	 22:49:52.827	0.0410	-1.0044	-0.0049	2.1973	11.1084	-1.5869	-89.9945	-0.5273	-11.4807	36.96
0x50	 22:49:52.837	0.0767	-1.0195	-0.0068	2.6245	12.5122	-2.4414	-89.9725	-0.5878	-11.6016	36.97
0x50	 22:49:52.847	0.0767	-1.0195	-0.0068	2.6245	12.5122	-2.4414	-89.9451	-0.6482	-11.7279	36.97
0x50	 22:49:52.857	0.1289	-1.0322	-0.0039	3.7231	17.2729	-5.0049	-89.9121	-0.7635	-11.9037	36.96
0x50	 22:49:52.867	0.1289	-1.0322	-0.0039	3.7231	17.2729	-5.0049	-89.8737	-0.8789	-12.0740	36.96
0x50	 22:49:52.877	0.1694	-1.0308	0.0039	5.3101	25.9399	-8.6060	-89.8187	-1.0492	-12.3322	36.95
0x50	 22:49:52.887	0.1694	-1.0308	0.0039	5.3101	25.9399	-8.6060	-89.7583	-1.2140	-12.5958	36.95
0x50	 22:49:52.897	0.2012	-1.0400	0.0259	7.9346	32.8369	-13.1836	-89.6649	-1.4392	-12.9199	36.95
0x50	 22:49:52.907	0.2012	-1.0400	0.0259	7.9346	32.8369	-13.1836	-89.5660	-1.6644	-13.2495	36.95
0x50	 22:49:52.917	0.2339	-1.0610	0.0371	10.8643	38.9404	-18.8599	-89.4287	-1.9556	-13.6450	36.96
0x50	 22:49:52.927	0.2339	-1.0610	0.0371	10.8643	38.9404	-18.8599	-89.2969	-2.2412	-14.0350	36.96
0x50	 22:49:52.936	0.2603	-1.0649	0.0615	13.6108	47.8516	-24.4751	-89.1156	-2.5928	-14.5184	36.96
0x50	 22:49:52.968	0.2603	-1.0649	0.0615	13.6108	47.8516	-24.4751	-88.9343	-2.9388	-14.9963	36.96
0x50	 22:49:52.968	0.2568	-1.0820	0.1045	16.2964	53.2837	-30.0903	-88.7036	-3.3344	-15.5402	36.95
0x50	 22:49:52.968	0.2568	-1.0820	0.1045	16.2964	53.2837	-30.0903	-88.4674	-3.7189	-16.0785	36.95
0x50	 22:49:52.977	0.2646	-1.0957	0.1304	20.3247	49.4995	-36.4380	-88.1818	-4.1638	-16.5839	36.97
0x50	 22:49:52.987	0.2646	-1.0957	0.1304	20.3247	49.4995	-36.4380	-87.8961	-4.6033	-17.0892	36.97
0x50	 22:49:52.997	0.2871	-1.0972	0.1440	25.0854	47.2412	-43.5181	-87.5555	-5.1141	-17.5836	36.95
0x50	 22:49:53.006	0.2871	-1.0972	0.1440	25.0854	47.2412	-43.5181	-87.2095	-5.6195	-18.0725	36.95
0x50	 22:49:53.017	0.3037	-1.0981	0.1587	29.1138	48.2178	-48.7061	-86.8195	-6.1743	-18.5834	36.96
0x50	 22:49:53.027	0.3037	-1.0981	0.1587	29.1138	48.2178	-48.7061	-86.4240	-6.7181	-19.0942	36.96
0x50	 22:49:53.037	0.2905	-1.0981	0.1846	32.7148	44.4336	-54.3213	-85.9845	-7.3114	-19.5721	36.96
0x50	 22:49:53.047	0.2905	-1.0981	0.1846	32.7148	44.4336	-54.3213	-85.5450	-7.8882	-20.0610	36.96
0x50	 22:49:53.057	0.3062	-1.1050	0.1953	36.4380	39.4897	-59.7534	-85.0671	-8.5199	-20.5005	36.96
0x50	 22:49:53.067	0.3062	-1.1050	0.1953	36.4380	39.4897	-59.7534	-84.5892	-9.1461	-20.9509	36.96
0x50	 22:49:53.077	0.3013	-1.1118	0.2026	39.9170	36.7432	-63.9038	-84.0784	-9.7998	-21.3849	36.97
0x50	 22:49:53.087	0.3013	-1.1118	0.2026	39.9170	36.7432	-63.9038	-83.5675	-10.4425	-21.8243	36.97
0x50	 22:49:53.097	0.2988	-1.1245	0.2217	42.1143	33.8745	-68.6646	-83.0292	-11.1182	-22.2418	36.95
0x50	 22:49:53.107	0.2988	-1.1245	0.2217	42.1143	33.8745	-68.6646	-82.4854	-11.7883	-22.6703	36.95
0x50	 22:49:53.117	0.2964	-1.1343	0.2407	45.1050	31.0669	-72.8760	-81.9141	-12.4915	-23.0823	36.96
0x50	 22:49:53.127	0.2964	-1.1343	0.2407	45.1050	31.0669	-72.8760	-81.3373	-13.1781	-23.4998	36.96
0x50	 22:49:53.137	0.2998	-1.1147	0.2563	48.0347	27.7100	-76.2939	-80.7275	-13.8977	-23.9008	36.95
0x50	 22:49:53.173	0.2998	-1.1147	0.2563	48.0347	27.7100	-76.2939	-80.1178	-14.6063	-24.3073	36.95
0x50	 22:49:53.174	0.3115	-1.1074	0.2788	50.9033	23.4375	-78.9795	-79.4751	-15.3479	-24.6863	36.95
0x50	 22:49:53.174	0.3115	-1.1074	0.2788	50.9033	23.4375	-78.9795	-78.8379	-16.0730	-25.0763	36.95
0x50	 22:49:53.177	0.3101	-1.0933	0.3057	53.5278	19.5923	-81.5430	-78.1622	-16.8201	-25.4388	36.96
0x50	 22:49:53.188	0.3101	-1.0933	0.3057	53.5278	19.5923	-81.5430	-77.4866	-17.5507	-25.8179	36.96
0x50	 22:49:53.198	0.2988	-1.0933	0.3491	55.1758	8.6670	-83.0688	-76.8054	-18.3087	-26.0925	36.96
0x50	 22:49:53.207	0.2988	-1.0933	0.3491	55.1758	8.6670	-83.0688	-76.1243	-19.0503	-26.3837	36.96
0x50	 22:49:53.218	0.3271	-1.0981	0.3564	58.5327	-0.7935	-84.7778	-75.4376	-19.8358	-26.5869	36.95
0x50	 22:49:53.228	0.3271	-1.0981	0.3564	58.5327	-0.7935	-84.7778	-74.7510	-20.6104	-26.8066	36.95
