StartTime: 2022-05-01 21:57:07.107
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)
0x50	 21:57:07.947	0.0151	-0.9922	0.0991	-2.0142	5.1880	-0.3662	-83.7213	-1.4612	-10.6952	37.26
0x50	 21:57:07.957	0.0151	-0.9922	0.0991	-2.0142	5.1880	-0.3662	-83.7488	-1.4502	-10.7446	37.26
0x50	 21:57:07.966	0.0166	-0.9946	0.1089	-1.8921	3.5400	-0.3052	-83.7653	-1.4447	-10.7831	37.26
0x50	 21:57:07.976	0.0166	-0.9946	0.1089	-1.8921	3.5400	-0.3052	-83.7817	-1.4392	-10.8160	37.26
0x50	 21:57:07.986	0.0244	-0.9941	0.1201	-1.5259	3.7231	0.0000	-83.7872	-1.4337	-10.8545	37.26
0x50	 21:57:07.996	0.0244	-0.9941	0.1201	-1.5259	3.7231	0.0000	-83.7982	-1.4282	-10.8929	37.26
0x50	 21:57:08.006	0.0264	-0.9946	0.1250	-0.9155	5.7373	0.4883	-83.7927	-1.4227	-10.9479	37.25
0x50	 21:57:08.017	0.0264	-0.9946	0.1250	-0.9155	5.7373	0.4883	-83.7927	-1.4117	-11.0028	37.25
0x50	 21:57:08.027	0.0200	-0.9951	0.1260	0.0000	7.2632	0.6714	-83.7817	-1.3953	-11.0742	37.24
0x50	 21:57:08.037	0.0200	-0.9951	0.1260	0.0000	7.2632	0.6714	-83.7708	-1.3788	-11.1511	37.24
0x50	 21:57:08.047	0.0107	-0.9956	0.1270	0.6104	7.6904	0.7935	-83.7488	-1.3513	-11.2225	37.26
0x50	 21:57:08.057	0.0107	-0.9956	0.1270	0.6104	7.6904	0.7935	-83.7323	-1.3293	-11.2994	37.27
0x50	 21:57:08.067	0.0127	-0.9932	0.1323	1.3428	6.8359	1.1597	-83.7048	-1.3019	-11.3654	37.27
0x50	 21:57:08.077	0.0229	-0.9893	0.1338	1.7090	6.4087	1.4648	-83.6719	-1.2854	-11.4258	37.27
